Scale,Region_Name,Season_Name,Metrics,Trend_Decadal,P_Value,Change_Point_Year,Change_Point_pvalue,Trend_Decadal_pre,P_Value_pre,Trend_Decadal_post,P_Value_post,RatioPostPre
Region x Season,Tropical Atlantic,Summer,Nevents,0.206052813925638,2.21294739715289e-4,1997,0.00309354317844479,-0.0100289926720121,0.964089361267912,0.259942413755813,0.154257511832662,-25.919094993581368
Region x Season,Tropical Atlantic,Summer,Mean_Intensity,-0.031125714463088,0.010723675801035,1996,1,-0.028971014113577997,0.692180772721877,-0.017246204451067802,0.427488999599048,0.5952917072027842
Region x Season,Tropical Atlantic,Summer,Maximum_Intensity,-0.00731260936836497,0.700619648328836,1984,0.876069251879685,0.426677986611698,0.296269871484286,0.00703723724328237,0.801475417579335,0.016493087208847897
Region x Season,Tropical Atlantic,Summer,Cumulative_Intensity,2.72143875980799,2.1127674493493e-5,2002,6.9858305748922e-4,0.6533529698817481,0.349219342794742,7.227866747574811,0.0743529053685636,11.062728847598258
Region x Season,Tropical Atlantic,Autumn,Number_MHW_days,4.61000069975,1.59747647565272e-8,2001,2.77827010667896e-6,0.6294973005798141,0.256144966603527,9.9942042013626,0.0102660035819151,15.876484604711075
Region x Season,Tropical Atlantic,Autumn,Nevents,0.38402834638776,6.03601141113768e-8,2001,6.36990507629504e-6,0.0770048115133008,0.205754101273055,0.39756705104449,0.0320343717059257,5.162885840916831
Region x Season,Tropical Atlantic,Autumn,Mean_Intensity,-0.0228578832039014,0.0329953946693364,2002,0.0340850808429161,0.021521496540207602,0.450295153307041,-0.012667558704858499,0.581254760411818,-0.5886002714166412
Region x Season,Tropical Atlantic,Autumn,Maximum_Intensity,0.0034687919294692704,0.80671062228309,1994,1,-0.12290799331244599,0.360121647755378,-0.011486499043418901,0.514423658892605,0.09345607827327328
Region x Season,Tropical Atlantic,Autumn,Cumulative_Intensity,5.18805770896854,4.07345426735301e-8,2001,4.84489721860331e-6,0.651939728137928,0.381032385484343,10.2610548628697,0.00861078679505445,15.739269168604517
Region x Season,Tropical Atlantic,Winter,Number_MHW_days,4.44044271758666,1.8289347804956e-8,2001,1.09148162273998e-5,0.448456256083053,0.537603236348886,13.279982697091,3.26348681185659e-4,29.61266013564449
Region x Season,Tropical Atlantic,Winter,Nevents,0.365452388373972,1.01218409612511e-7,2001,2.10484825623679e-5,0.0389599045920015,0.537603236348886,0.7109757604783019,0.00186908189838691,18.248909177879913
Region x Season,Tropical Atlantic,Winter,Mean_Intensity,-0.0301302862204667,0.013956996067476,2002,0.0117457787762324,0.025019920282294397,0.414890939658485,-0.0172141952762327,0.581254760411818,-0.6880195892716134
Region x Season,Tropical Atlantic,Winter,Maximum_Intensity,-0.006644564736864919,0.616375003480359,2002,0.786729254395615,0.026923355967163002,0.607708140108105,0.0541681025039869,0.417304165627405,2.011937240292513
Region x Season,Tropical Atlantic,Winter,Cumulative_Intensity,4.65343004342343,4.64644788555115e-8,2001,2.72319099561882e-5,0.656082555880091,0.284321714008018,13.6121419813955,0.00152084242070237,20.747605403310438
Region x Season,Tropical Atlantic,Spring,Number_MHW_days,3.1554308673915,3.53231725622404e-5,2001,7.37249250594427e-4,0.236280835826634,0.820338216433617,7.33443278901265,0.0320343717059257,31.04116659886091
Region x Season,Tropical Atlantic,Spring,Nevents,0.228961645218269,3.53231725622404e-5,2001,5.32163312943914e-4,0.043761940809632,0.673188747815444,0.39525465406037197,0.0748114813174168,9.0319269837634
Region x Season,Tropical Atlantic,Spring,Mean_Intensity,-0.0391480492825488,0.00254769872740663,2002,0.0139495206053489,-0.0112578605999463,0.739763807728124,-0.0300692082580235,0.314524869050972,2.6709522640711083
Region x Season,Tropical Atlantic,Spring,Maximum_Intensity,-0.0329240467033668,0.187983838138654,1998,0.377655244490405,-0.00999999457854021,0.901649504895373,0.0182813865858573,0.862155608227145,-1.82813964970429
Region x Season,Tropical Atlantic,Spring,Cumulative_Intensity,3.66014021719376,8.62272015474338e-5,2001,0.00125085746583484,0.11243227746542,0.974117747355371,8.25805513599086,0.0371976937291238,73.44914932040518
Region x Season,Eastern Indo-Pacific,Summer,Number_MHW_days,3.09418802310673,1.04544749450469e-4,2001,0.00188435462141981,0.09743504259256869,0.92246206718676,6.40757487359004,0.0371976937291238,65.76252961045805
Region x Season,Eastern Indo-Pacific,Summer,Nevents,0.200347565050015,6.97777126072083e-4,2001,0.0020838041519193,0.0168903150525087,0.871131491597158,0.18597281645706398,0.414890939658485,11.010618563295637
Region x Season,Eastern Indo-Pacific,Summer,Mean_Intensity,-0.0107878338665581,0.408110420461059,2012,0.906721535939683,0.00773681265620858,0.733910494397011,-0.033395269526787,0.591505036994917,-4.316411810745891
Region x Season,Eastern Indo-Pacific,Summer,Maximum_Intensity,0.025883191501160703,0.158606077060869,1995,0.170869901934642,-0.155764803568084,0.100518173207465,0.005524763058177491,0.83486270753649,-0.03546862276729059
Region x Season,Eastern Indo-Pacific,Summer,Cumulative_Intensity,3.89714100591957,2.21294739715289e-4,2001,0.00375274595017546,0.151896883273756,0.974117747355371,7.14473317535292,0.0320343717059257,47.03673321905053
Region x Season,Eastern Indo-Pacific,Autumn,Number_MHW_days,2.83330092052379,5.27921153162163e-5,2001,0.0015375200361025,0.0319960734196439,0.871131491597158,10.5608604520507,0.0200632459497888,330.06739025567083
