Scale_1,Scale_2,Region_Name,Season_Name,Metrics,Sens_Slope,P_Value,Change_Point_Year,Change_Point_pvalue
NZ,Region x Season,Western North Island,Winter,Maximum_Intensity,0,1,2005,0.731346006193598
NZ,Region x Season,Western North Island,Winter,Duration,0.025,0.451813300853483,1985,0.633086207436071
NZ,Region x Season,Western North Island,Winter,Number_Events,0.0333333333333333,0.463403631311254,1985,0.580460405766985
NZ,Region x Season,Eastern North Island,Autumn,Cumulative_Intensity,0.0511425,0.207898372239481,1987,0.258768035700535
NZ,Region x Season,Eastern North Island,Autumn,Maximum_Intensity,0,0.884465018259189,2000,0.530532258158197
NZ,Region x Season,Eastern North Island,Autumn,Duration,0.061524334251607,0.225059585565622,1987,0.244382063408552
NZ,Region x Season,Eastern North Island,Autumn,Number_Events,0.117647058823529,0.274019560111318,1991,0.368152092603782
NZ,Region x Season,North Eastern,Autumn,Cumulative_Intensity,0.0749887459150327,0.410331431818437,2000,0.555154056666902
NZ,Region x Season,North Eastern,Autumn,Maximum_Intensity,0.00114354978354979,0.611091996471868,2001,0.244382063408552
NZ,Region x Season,North Eastern,Autumn,Duration,0.05421888053467,0.452544618090646,1998,0.619681853657851
NZ,Region x Season,North Eastern,Autumn,Number_Events,0.0588235294117647,0.680089587079804,1999,0.542757066444742
NZ,Region x Season,Western North Island,Autumn,Cumulative_Intensity,0,0.903603441680681,1996,0.91574574158593
NZ,Region x Season,Western North Island,Autumn,Maximum_Intensity,-0.00225074198867303,0.344831157470903,2011,0.331479239405007
NZ,Region x Season,Western North Island,Autumn,Duration,0.00961538461538458,0.82742984291346,1996,0.760772536356441
NZ,Region x Season,Western North Island,Autumn,Number_Events,0,0.846246573340051,1985,1
NZ,Region x Season,Kermadec Islands,Winter,Cumulative_Intensity,0,0.734013565003896,2011,1
NZ,Region x Season,Kermadec Islands,Winter,Maximum_Intensity,0,0.846045466074171,1991,1
NZ,Region x Season,Kermadec Islands,Winter,Duration,0,0.76123800457558,2011,1
NZ,Region x Season,Kermadec Islands,Winter,Number_Events,0,0.652414318222462,2011,0.805954041087091
NZ,Region x Season,Kermadec Islands,Spring,Cumulative_Intensity,0,0.724977271069325,2014,1
NZ,Region x Season,Kermadec Islands,Spring,Maximum_Intensity,0,1,2014,1
NZ,Region x Season,Kermadec Islands,Spring,Duration,0,0.710247613869221,2009,29
NZ,Region x Season,Kermadec Islands,Spring,Number_Events,0,0.89009961418647,2009,1
