Year,Season,REALM,Metrics,values
2004,Spring,Western Indo-Pacific,Number_Events,610
2004,Summer,Arctic,meanCumInt,28.982854711128343
2004,Summer,Arctic,meanMaxInt,2.36779790616518
2004,Summer,Arctic,meanDuration,13.00814269096549
2004,Summer,Arctic,Number_Events,2579
2004,Summer,Central Indo-Pacific,meanCumInt,11.750225747863247
2004,Summer,Central Indo-Pacific,meanMaxInt,1.5798226495726495
2004,Summer,Central Indo-Pacific,meanDuration,8.756410256410257
2004,Summer,Central Indo-Pacific,Number_Events,936
2004,Summer,Eastern Indo-Pacific,meanCumInt,9.426325136612022
2004,Summer,Eastern Indo-Pacific,meanMaxInt,1.3135863387978142
2004,Summer,Eastern Indo-Pacific,meanDuration,8.442622950819672
2004,Summer,Eastern Indo-Pacific,Number_Events,183
2004,Summer,Southern Ocean,meanCumInt,11.636961775585696
2004,Summer,Southern Ocean,meanMaxInt,1.1905515413070284
2004,Summer,Southern Ocean,meanDuration,12.212083847102344
2004,Summer,Southern Ocean,Number_Events,811
2004,Summer,Temperate Australasia,meanCumInt,13.695672357723577
2004,Summer,Temperate Australasia,meanMaxInt,1.8456878048780487
2004,Summer,Temperate Australasia,meanDuration,8.902439024390244
2004,Summer,Temperate Australasia,Number_Events,123
2004,Summer,Temperate Northern Atlantic,meanCumInt,21.379585240572172
2004,Summer,Temperate Northern Atlantic,meanMaxInt,2.3470966840052014
2004,Summer,Temperate Northern Atlantic,meanDuration,10.825747724317296
2004,Summer,Temperate Northern Atlantic,Number_Events,1538
2004,Summer,Temperate Northern Pacific,meanCumInt,29.040963876651983
2004,Summer,Temperate Northern Pacific,meanMaxInt,2.676811101321586
2004,Summer,Temperate Northern Pacific,meanDuration,13.543612334801763
2004,Summer,Temperate Northern Pacific,Number_Events,2270
2004,Summer,Temperate South America,meanCumInt,18.65575356125356
2004,Summer,Temperate South America,meanMaxInt,1.8509233618233618
2004,Summer,Temperate South America,meanDuration,12.88034188034188
2004,Summer,Temperate South America,Number_Events,351
2004,Summer,Temperate Southern Africa,meanCumInt,29.373219298245616
2004,Summer,Temperate Southern Africa,meanMaxInt,2.28449298245614
2004,Summer,Temperate Southern Africa,meanDuration,15.964912280701755
2004,Summer,Temperate Southern Africa,Number_Events,57
2004,Summer,Tropical Atlantic,meanCumInt,9.567308045977011
2004,Summer,Tropical Atlantic,meanMaxInt,1.4236187739463602
2004,Summer,Tropical Atlantic,meanDuration,7.743295019157088
2004,Summer,Tropical Atlantic,Number_Events,261
2004,Summer,Tropical Eastern Pacific,meanCumInt,10.832510666666666
2004,Summer,Tropical Eastern Pacific,meanMaxInt,1.5880506666666667
2004,Summer,Tropical Eastern Pacific,meanDuration,7.88
2004,Summer,Tropical Eastern Pacific,Number_Events,75
2004,Summer,Western Indo-Pacific,meanCumInt,11.971142517814727
2004,Summer,Western Indo-Pacific,meanMaxInt,1.6458840855106889
2004,Summer,Western Indo-Pacific,meanDuration,8.46793349168646
2004,Summer,Western Indo-Pacific,Number_Events,421
2004,Winter,Arctic,meanCumInt,6.8648467993079585
2004,Winter,Arctic,meanMaxInt,0.7470986591695502
2004,Winter,Arctic,meanDuration,9.733996539792388
2004,Winter,Arctic,Number_Events,2312
2004,Winter,Central Indo-Pacific,meanCumInt,9.237853631284915
2004,Winter,Central Indo-Pacific,meanMaxInt,1.4082555865921789
2004,Winter,Central Indo-Pacific,meanDuration,7.569832402234637
2004,Winter,Central Indo-Pacific,Number_Events,358
2004,Winter,Eastern Indo-Pacific,meanCumInt,10.547429213483147
2004,Winter,Eastern Indo-Pacific,meanMaxInt,1.3489895131086143
2004,Winter,Eastern Indo-Pacific,meanDuration,9.617977528089888
2004,Winter,Eastern Indo-Pacific,Number_Events,267
2004,Winter,Southern Ocean,meanCumInt,1.8175902985074628
2004,Winter,Southern Ocean,meanMaxInt,0.21910959488272921
2004,Winter,Southern Ocean,meanDuration,10.96908315565032
2004,Winter,Southern Ocean,Number_Events,938
2004,Winter,Temperate Australasia,meanCumInt,8.814829487179487
2004,Winter,Temperate Australasia,meanMaxInt,1.1570435897435898
2004,Winter,Temperate Australasia,meanDuration,9.025641025641026
2004,Winter,Temperate Australasia,Number_Events,78
2004,Winter,Temperate Northern Atlantic,meanCumInt,14.262320561797752
2004,Winter,Temperate Northern Atlantic,meanMaxInt,1.5791485393258426
2004,Winter,Temperate Northern Atlantic,meanDuration,10.292134831460674
2004,Winter,Temperate Northern Atlantic,Number_Events,890
2004,Winter,Temperate Northern Pacific,meanCumInt,22.254897916666668
2004,Winter,Temperate Northern Pacific,meanMaxInt,1.9874388480392158
2004,Winter,Temperate Northern Pacific,meanDuration,12.221813725490197
2004,Winter,Temperate Northern Pacific,Number_Events,816
2004,Winter,Temperate South America,meanCumInt,10.564430188679244
2004,Winter,Temperate South America,meanMaxInt,1.2809672169811321
2004,Winter,Temperate South America,meanDuration,9.34433962264151
2004,Winter,Temperate South America,Number_Events,424
2004,Winter,Temperate Southern Africa,meanCumInt,11.143127272727273
2004,Winter,Temperate Southern Africa,meanMaxInt,1.3150545454545455
2004,Winter,Temperate Southern Africa,meanDuration,9.272727272727273
2004,Winter,Temperate Southern Africa,Number_Events,22
2004,Winter,Tropical Atlantic,meanCumInt,10.05937994923858
2004,Winter,Tropical Atlantic,meanMaxInt,1.3147302030456853
2004,Winter,Tropical Atlantic,meanDuration,9.035532994923859
2004,Winter,Tropical Atlantic,Number_Events,394
2004,Winter,Tropical Eastern Pacific,meanCumInt,9.758758108108108
2004,Winter,Tropical Eastern Pacific,meanMaxInt,1.5807594594594594
2004,Winter,Tropical Eastern Pacific,meanDuration,7.256756756756757
2004,Winter,Tropical Eastern Pacific,Number_Events,74
2004,Winter,Western Indo-Pacific,meanCumInt,9.358115853658537
2004,Winter,Western Indo-Pacific,meanMaxInt,1.355860162601626
2004,Winter,Western Indo-Pacific,meanDuration,8.024390243902438
2004,Winter,Western Indo-Pacific,Number_Events,246
2005,Autumn,Arctic,meanCumInt,14.357895288339094
2005,Autumn,Arctic,meanMaxInt,1.3079605057303985
2005,Autumn,Arctic,meanDuration,12.323449154084045
2005,Autumn,Arctic,Number_Events,5497
2005,Autumn,Central Indo-Pacific,meanCumInt,13.01212331581462
2005,Autumn,Central Indo-Pacific,meanMaxInt,1.6095291447682751
2005,Autumn,Central Indo-Pacific,meanDuration,9.71954132823698
2005,Autumn,Central Indo-Pacific,Number_Events,2093
2005,Autumn,Eastern Indo-Pacific,meanCumInt,6.935737579617834
2005,Autumn,Eastern Indo-Pacific,meanMaxInt,1.2754375796178343
2005,Autumn,Eastern Indo-Pacific,meanDuration,6.808917197452229
2005,Autumn,Eastern Indo-Pacific,Number_Events,157
2005,Autumn,Southern Ocean,meanCumInt,2.2183391025641024
2005,Autumn,Southern Ocean,meanMaxInt,0.2574967948717949
2005,Autumn,Southern Ocean,meanDuration,11.833333333333334
2005,Autumn,Southern Ocean,Number_Events,468
2005,Autumn,Temperate Australasia,meanCumInt,12.521911743772241
2005,Autumn,Temperate Australasia,meanMaxInt,1.4821950177935943
2005,Autumn,Temperate Australasia,meanDuration,9.99288256227758
2005,Autumn,Temperate Australasia,Number_Events,281
2005,Autumn,Temperate Northern Atlantic,meanCumInt,23.64474572522331
2005,Autumn,Temperate Northern Atlantic,meanMaxInt,2.0724742237345812
2005,Autumn,Temperate Northern Atlantic,meanDuration,13.168013611229265
2005,Autumn,Temperate Northern Atlantic,Number_Events,2351
2005,Autumn,Temperate Northern Pacific,meanCumInt,17.07521676056338
2005,Autumn,Temperate Northern Pacific,meanMaxInt,1.8858952112676057
2005,Autumn,Temperate Northern Pacific,meanDuration,10.677464788732394
2005,Autumn,Temperate Northern Pacific,Number_Events,1420
2005,Autumn,Temperate South America,meanCumInt,15.023702083333333
2005,Autumn,Temperate South America,meanMaxInt,1.7296447916666666
2005,Autumn,Temperate South America,meanDuration,9.75
2005,Autumn,Temperate South America,Number_Events,192
2005,Autumn,Temperate Southern Africa,meanCumInt,13.420371428571428
2005,Autumn,Temperate Southern Africa,meanMaxInt,2.2460914285714284
2005,Autumn,Temperate Southern Africa,meanDuration,7
2005,Autumn,Temperate Southern Africa,Number_Events,35
2005,Autumn,Tropical Atlantic,meanCumInt,15.55760579868709
2005,Autumn,Tropical Atlantic,meanMaxInt,1.5584731947483588
2005,Autumn,Tropical Atlantic,meanDuration,12.444201312910284
2005,Autumn,Tropical Atlantic,Number_Events,914
2005,Autumn,Tropical Eastern Pacific,meanCumInt,17.799955555555556
2005,Autumn,Tropical Eastern Pacific,meanMaxInt,2.0421833333333335
2005,Autumn,Tropical Eastern Pacific,meanDuration,10.592592592592593
2005,Autumn,Tropical Eastern Pacific,Number_Events,54
2005,Autumn,Western Indo-Pacific,meanCumInt,10.856083720930233
2005,Autumn,Western Indo-Pacific,meanMaxInt,1.595533926128591
2005,Autumn,Western Indo-Pacific,meanDuration,8.31326949384405
2005,Autumn,Western Indo-Pacific,Number_Events,731
2005,Spring,Arctic,meanCumInt,8.05698254263227
2005,Spring,Arctic,meanMaxInt,0.65987205946655
2005,Spring,Arctic,meanDuration,16.195015303891562
2005,Spring,Arctic,Number_Events,9148
2005,Spring,Central Indo-Pacific,meanCumInt,13.39266678200692
2005,Spring,Central Indo-Pacific,meanMaxInt,1.654699555116164
2005,Spring,Central Indo-Pacific,meanDuration,9.836875926841325
2005,Spring,Central Indo-Pacific,Number_Events,2023
2005,Spring,Eastern Indo-Pacific,meanCumInt,12.146255813953488
2005,Spring,Eastern Indo-Pacific,meanMaxInt,1.418710465116279
2005,Spring,Eastern Indo-Pacific,meanDuration,9.744186046511627
2005,Spring,Eastern Indo-Pacific,Number_Events,172
2005,Spring,Southern Ocean,meanCumInt,2.0458023690773066
2005,Spring,Southern Ocean,meanMaxInt,0.2033347880299252
2005,Spring,Southern Ocean,meanDuration,14.874064837905237
2005,Spring,Southern Ocean,Number_Events,802
2005,Spring,Temperate Australasia,meanCumInt,18.16731903846154
2005,Spring,Temperate Australasia,meanMaxInt,1.6723340384615384
2005,Spring,Temperate Australasia,meanDuration,13.876923076923077
2005,Spring,Temperate Australasia,Number_Events,520
2005,Spring,Temperate Northern Atlantic,meanCumInt,11.709189803921568
2005,Spring,Temperate Northern Atlantic,meanMaxInt,1.6667503267973856
2005,Spring,Temperate Northern Atlantic,meanDuration,8.128104575163398
2005,Spring,Temperate Northern Atlantic,Number_Events,765
2005,Spring,Temperate Northern Pacific,meanCumInt,20.36581120923913
2005,Spring,Temperate Northern Pacific,meanMaxInt,1.7841292119565217
2005,Spring,Temperate Northern Pacific,meanDuration,13.422554347826088
2005,Spring,Temperate Northern Pacific,Number_Events,1472
2005,Spring,Temperate South America,meanCumInt,12.685065886287626
2005,Spring,Temperate South America,meanMaxInt,1.3916749163879598
2005,Spring,Temperate South America,meanDuration,10.852842809364548
2005,Spring,Temperate South America,Number_Events,299
2005,Spring,Temperate Southern Africa,meanCumInt,11.070823076923077
2005,Spring,Temperate Southern Africa,meanMaxInt,1.690923076923077
2005,Spring,Temperate Southern Africa,meanDuration,8
2005,Spring,Temperate Southern Africa,Number_Events,52
2005,Spring,Tropical Atlantic,meanCumInt,19.29064564428312
2005,Spring,Tropical Atlantic,meanMaxInt,1.7286546279491832
2005,Spring,Tropical Atlantic,meanDuration,13.458257713248639
2005,Spring,Tropical Atlantic,Number_Events,1102
2005,Spring,Tropical Eastern Pacific,meanCumInt,14.006438016528925
2005,Spring,Tropical Eastern Pacific,meanMaxInt,1.7714404958677685
2005,Spring,Tropical Eastern Pacific,meanDuration,9.297520661157025
2005,Spring,Tropical Eastern Pacific,Number_Events,121
2005,Spring,Western Indo-Pacific,meanCumInt,10.942333290816327
2005,Spring,Western Indo-Pacific,meanMaxInt,1.615474362244898
2005,Spring,Western Indo-Pacific,meanDuration,7.994897959183674
2005,Spring,Western Indo-Pacific,Number_Events,784
2005,Summer,Arctic,meanCumInt,21.0834809073724
2005,Summer,Arctic,meanMaxInt,1.981714990548204
2005,Summer,Arctic,meanDuration,11.880151228733459
2005,Summer,Arctic,Number_Events,5290
2005,Summer,Central Indo-Pacific,meanCumInt,13.620484484126985
2005,Summer,Central Indo-Pacific,meanMaxInt,1.6244394444444445
2005,Summer,Central Indo-Pacific,meanDuration,9.960714285714285
2005,Summer,Central Indo-Pacific,Number_Events,2520
2005,Summer,Eastern Indo-Pacific,meanCumInt,12.460052791878173
2005,Summer,Eastern Indo-Pacific,meanMaxInt,1.5369395939086294
2005,Summer,Eastern Indo-Pacific,meanDuration,9.34010152284264
2005,Summer,Eastern Indo-Pacific,Number_Events,197
2005,Summer,Southern Ocean,meanCumInt,7.680248681898067
2005,Summer,Southern Ocean,meanMaxInt,0.9512063268892794
2005,Summer,Southern Ocean,meanDuration,10.89103690685413
2005,Summer,Southern Ocean,Number_Events,569
2005,Summer,Temperate Australasia,meanCumInt,17.16418916083916
2005,Summer,Temperate Australasia,meanMaxInt,2.0845353146853145
2005,Summer,Temperate Australasia,meanDuration,10.234265734265735
2005,Summer,Temperate Australasia,Number_Events,286
2005,Summer,Temperate Northern Atlantic,meanCumInt,24.830700326797384
2005,Summer,Temperate Northern Atlantic,meanMaxInt,2.807439596949891
2005,Summer,Temperate Northern Atlantic,meanDuration,10.375816993464053
2005,Summer,Temperate Northern Atlantic,Number_Events,1836
2005,Summer,Temperate Northern Pacific,meanCumInt,36.47146296296296
2005,Summer,Temperate Northern Pacific,meanMaxInt,2.6444210784313724
2005,Summer,Temperate Northern Pacific,meanDuration,17.206427015250544
2005,Summer,Temperate Northern Pacific,Number_Events,1836
2005,Summer,Temperate South America,meanCumInt,16.946676992753623
2005,Summer,Temperate South America,meanMaxInt,1.8364023550724637
2005,Summer,Temperate South America,meanDuration,11.46376811594203
2005,Summer,Temperate South America,Number_Events,552
2005,Summer,Temperate Southern Africa,meanCumInt,14.902857142857142
2005,Summer,Temperate Southern Africa,meanMaxInt,2.084624285714286
2005,Summer,Temperate Southern Africa,meanDuration,8.414285714285715
2005,Summer,Temperate Southern Africa,Number_Events,70
2005,Summer,Tropical Atlantic,meanCumInt,13.78803723325975
2005,Summer,Tropical Atlantic,meanMaxInt,1.6401360559234732
2005,Summer,Tropical Atlantic,meanDuration,10.388520971302428
2005,Summer,Tropical Atlantic,Number_Events,1359
2005,Summer,Tropical Eastern Pacific,meanCumInt,12.126910769230768
2005,Summer,Tropical Eastern Pacific,meanMaxInt,1.5369246153846154
2005,Summer,Tropical Eastern Pacific,meanDuration,9.553846153846154
2005,Summer,Tropical Eastern Pacific,Number_Events,65
2005,Summer,Western Indo-Pacific,meanCumInt,12.488577461139897
2005,Summer,Western Indo-Pacific,meanMaxInt,1.6913676165803109
2005,Summer,Western Indo-Pacific,meanDuration,9.072538860103627
2005,Summer,Western Indo-Pacific,Number_Events,772
2005,Winter,Arctic,meanCumInt,6.519448699929726
2005,Winter,Arctic,meanMaxInt,0.5352271726399626
2005,Winter,Arctic,meanDuration,15.04532677442024
2005,Winter,Arctic,Number_Events,8538
2005,Winter,Central Indo-Pacific,meanCumInt,9.49487490297542
2005,Winter,Central Indo-Pacific,meanMaxInt,1.487482535575679
2005,Winter,Central Indo-Pacific,meanDuration,7.582147477360931
2005,Winter,Central Indo-Pacific,Number_Events,1546
2005,Winter,Eastern Indo-Pacific,meanCumInt,10.386940825688074
2005,Winter,Eastern Indo-Pacific,meanMaxInt,1.2371183486238533
2005,Winter,Eastern Indo-Pacific,meanDuration,9.353211009174313
2005,Winter,Eastern Indo-Pacific,Number_Events,218
2005,Winter,Southern Ocean,meanCumInt,1.5373259467040674
2005,Winter,Southern Ocean,meanMaxInt,0.12115119214586255
2005,Winter,Southern Ocean,meanDuration,16.458625525946704
2005,Winter,Southern Ocean,Number_Events,713
2005,Winter,Temperate Australasia,meanCumInt,10.180871106094807
2005,Winter,Temperate Australasia,meanMaxInt,1.216923927765237
2005,Winter,Temperate Australasia,meanDuration,10.040632054176072
2005,Winter,Temperate Australasia,Number_Events,443
2005,Winter,Temperate Northern Atlantic,meanCumInt,16.312427235354573
2005,Winter,Temperate Northern Atlantic,meanMaxInt,1.8262281089414183
2005,Winter,Temperate Northern Atlantic,meanDuration,10.17420349434738
2005,Winter,Temperate Northern Atlantic,Number_Events,1946
2005,Winter,Temperate Northern Pacific,meanCumInt,12.31177797752809
2005,Winter,Temperate Northern Pacific,meanMaxInt,1.2985732584269662
2005,Winter,Temperate Northern Pacific,meanDuration,11.212359550561798
2005,Winter,Temperate Northern Pacific,Number_Events,890
2005,Winter,Temperate South America,meanCumInt,25.9130345
2005,Winter,Temperate South America,meanMaxInt,1.9909045
2005,Winter,Temperate South America,meanDuration,13.37
2005,Winter,Temperate South America,Number_Events,200
2005,Winter,Temperate Southern Africa,meanCumInt,11.692883333333333
2005,Winter,Temperate Southern Africa,meanMaxInt,1.4964291666666667
2005,Winter,Temperate Southern Africa,meanDuration,8.958333333333334
2005,Winter,Temperate Southern Africa,Number_Events,24
2005,Winter,Tropical Atlantic,meanCumInt,22.159473949579834
2005,Winter,Tropical Atlantic,meanMaxInt,1.713252380952381
2005,Winter,Tropical Atlantic,meanDuration,15.879551820728292
2005,Winter,Tropical Atlantic,Number_Events,357
2005,Winter,Tropical Eastern Pacific,meanCumInt,11.986617857142857
2005,Winter,Tropical Eastern Pacific,meanMaxInt,1.5349821428571429
2005,Winter,Tropical Eastern Pacific,meanDuration,8.821428571428571
2005,Winter,Tropical Eastern Pacific,Number_Events,28
2005,Winter,Western Indo-Pacific,meanCumInt,9.821166801619434
2005,Winter,Western Indo-Pacific,meanMaxInt,1.4454955465587045
2005,Winter,Western Indo-Pacific,meanDuration,7.933198380566802
2005,Winter,Western Indo-Pacific,Number_Events,494
2006,Autumn,Arctic,meanCumInt,16.71745149830836
2006,Autumn,Arctic,meanMaxInt,1.5672928467858869
2006,Autumn,Arctic,meanDuration,12.275978733687772
2006,Autumn,Arctic,Number_Events,4138
2006,Autumn,Central Indo-Pacific,meanCumInt,12.244295663670016
2006,Autumn,Central Indo-Pacific,meanMaxInt,1.5619295610787942
2006,Autumn,Central Indo-Pacific,meanDuration,9.495505023796932
2006,Autumn,Central Indo-Pacific,Number_Events,1891
2006,Autumn,Eastern Indo-Pacific,meanCumInt,13.191152363636364
2006,Autumn,Eastern Indo-Pacific,meanMaxInt,1.4216796363636364
2006,Autumn,Eastern Indo-Pacific,meanDuration,10.6
2006,Autumn,Eastern Indo-Pacific,Number_Events,275
2006,Autumn,Southern Ocean,meanCumInt,5.359392732855681
2006,Autumn,Southern Ocean,meanMaxInt,0.5118034800409417
2006,Autumn,Southern Ocean,meanDuration,11.555783009211874
2006,Autumn,Southern Ocean,Number_Events,977
2006,Autumn,Temperate Australasia,meanCumInt,12.048938248847927
2006,Autumn,Temperate Australasia,meanMaxInt,1.6782188940092166
2006,Autumn,Temperate Australasia,meanDuration,8.571428571428571
2006,Autumn,Temperate Australasia,Number_Events,217
2006,Autumn,Temperate Northern Atlantic,meanCumInt,47.093944602150536
2006,Autumn,Temperate Northern Atlantic,meanMaxInt,2.2013435698924733
2006,Autumn,Temperate Northern Atlantic,meanDuration,24.15225806451613
2006,Autumn,Temperate Northern Atlantic,Number_Events,2325
2006,Autumn,Temperate Northern Pacific,meanCumInt,23.192690454195535
2006,Autumn,Temperate Northern Pacific,meanMaxInt,2.1731523479599693
2006,Autumn,Temperate Northern Pacific,meanDuration,12.197844495765974
2006,Autumn,Temperate Northern Pacific,Number_Events,1299
2006,Autumn,Temperate South America,meanCumInt,16.040041898148147
2006,Autumn,Temperate South America,meanMaxInt,1.4721127314814815
2006,Autumn,Temperate South America,meanDuration,13.418981481481481
2006,Autumn,Temperate South America,Number_Events,432
2006,Autumn,Temperate Southern Africa,meanCumInt,15.992513461538461
2006,Autumn,Temperate Southern Africa,meanMaxInt,2.0538173076923076
2006,Autumn,Temperate Southern Africa,meanDuration,8.634615384615385
2006,Autumn,Temperate Southern Africa,Number_Events,52
2006,Autumn,Tropical Atlantic,meanCumInt,12.287815304487179
2006,Autumn,Tropical Atlantic,meanMaxInt,1.521334455128205
2006,Autumn,Tropical Atlantic,meanDuration,10.17548076923077
2006,Autumn,Tropical Atlantic,Number_Events,1248
2006,Autumn,Tropical Eastern Pacific,meanCumInt,16.25811943319838
2006,Autumn,Tropical Eastern Pacific,meanMaxInt,1.7618696356275303
2006,Autumn,Tropical Eastern Pacific,meanDuration,10.955465587044534
2006,Autumn,Tropical Eastern Pacific,Number_Events,247
2006,Autumn,Western Indo-Pacific,meanCumInt,12.453658376156218
2006,Autumn,Western Indo-Pacific,meanMaxInt,1.5556995889003082
2006,Autumn,Western Indo-Pacific,meanDuration,9.357656731757451
2006,Autumn,Western Indo-Pacific,Number_Events,973
2006,Spring,Arctic,meanCumInt,8.00790344793519
2006,Spring,Arctic,meanMaxInt,0.6406443884607785
2006,Spring,Arctic,meanDuration,16.9897253507212
2006,Spring,Arctic,Number_Events,10122
2006,Spring,Central Indo-Pacific,meanCumInt,11.762729895104895
2006,Spring,Central Indo-Pacific,meanMaxInt,1.637157167832168
2006,Spring,Central Indo-Pacific,meanDuration,8.276223776223777
2006,Spring,Central Indo-Pacific,Number_Events,572
2006,Spring,Eastern Indo-Pacific,meanCumInt,11.784346794871794
2006,Spring,Eastern Indo-Pacific,meanMaxInt,1.4147891025641026
2006,Spring,Eastern Indo-Pacific,meanDuration,10.057692307692308
2006,Spring,Eastern Indo-Pacific,Number_Events,156
2006,Spring,Southern Ocean,meanCumInt,5.289225984251969
2006,Spring,Southern Ocean,meanMaxInt,0.2737748031496063
2006,Spring,Southern Ocean,meanDuration,27.023622047244096
2006,Spring,Southern Ocean,Number_Events,127
2006,Spring,Temperate Australasia,meanCumInt,12.224995683453237
2006,Spring,Temperate Australasia,meanMaxInt,1.5597856115107913
2006,Spring,Temperate Australasia,meanDuration,9.575539568345324
2006,Spring,Temperate Australasia,Number_Events,139
2006,Spring,Temperate Northern Atlantic,meanCumInt,17.68831636904762
2006,Spring,Temperate Northern Atlantic,meanMaxInt,2.275463541666667
2006,Spring,Temperate Northern Atlantic,meanDuration,9.265625
2006,Spring,Temperate Northern Atlantic,Number_Events,1344
2006,Spring,Temperate Northern Pacific,meanCumInt,12.734219672131148
2006,Spring,Temperate Northern Pacific,meanMaxInt,1.4855220566318927
2006,Spring,Temperate Northern Pacific,meanDuration,11.154992548435171
2006,Spring,Temperate Northern Pacific,Number_Events,671
2006,Spring,Temperate South America,meanCumInt,11.274112017167383
2006,Spring,Temperate South America,meanMaxInt,1.4538261802575108
2006,Spring,Temperate South America,meanDuration,9.523605150214593
2006,Spring,Temperate South America,Number_Events,466
2006,Spring,Temperate Southern Africa,meanCumInt,15.966860810810811
2006,Spring,Temperate Southern Africa,meanMaxInt,2.050125675675676
2006,Spring,Temperate Southern Africa,meanDuration,10.067567567567568
2006,Spring,Temperate Southern Africa,Number_Events,74
2006,Spring,Tropical Atlantic,meanCumInt,9.064154644808744
2006,Spring,Tropical Atlantic,meanMaxInt,1.419746174863388
2006,Spring,Tropical Atlantic,meanDuration,7.341530054644808
2006,Spring,Tropical Atlantic,Number_Events,366
2006,Spring,Tropical Eastern Pacific,meanCumInt,24.406273770491804
2006,Spring,Tropical Eastern Pacific,meanMaxInt,2.445633606557377
2006,Spring,Tropical Eastern Pacific,meanDuration,11.467213114754099
2006,Spring,Tropical Eastern Pacific,Number_Events,122
2006,Spring,Western Indo-Pacific,meanCumInt,14.440830728241563
2006,Spring,Western Indo-Pacific,meanMaxInt,1.8157953818827708
2006,Spring,Western Indo-Pacific,meanDuration,9.296625222024867
2006,Spring,Western Indo-Pacific,Number_Events,563
2006,Summer,Arctic,meanCumInt,19.57124021447721
2006,Summer,Arctic,meanMaxInt,2.056397110515341
2006,Summer,Arctic,meanDuration,11.410485552576706
2006,Summer,Arctic,Number_Events,3357
2006,Summer,Central Indo-Pacific,meanCumInt,11.90402171145686
2006,Summer,Central Indo-Pacific,meanMaxInt,1.5545101131541725
2006,Summer,Central Indo-Pacific,meanDuration,9.064356435643564
2006,Summer,Central Indo-Pacific,Number_Events,1414
2006,Summer,Eastern Indo-Pacific,meanCumInt,12.029612605042017
2006,Summer,Eastern Indo-Pacific,meanMaxInt,1.5328659663865547
2006,Summer,Eastern Indo-Pacific,meanDuration,9.428571428571429
2006,Summer,Eastern Indo-Pacific,Number_Events,238
2006,Summer,Southern Ocean,meanCumInt,9.729339421338155
2006,Summer,Southern Ocean,meanMaxInt,1.0081998191681736
2006,Summer,Southern Ocean,meanDuration,13.283905967450272
2006,Summer,Southern Ocean,Number_Events,553
2006,Summer,Temperate Australasia,meanCumInt,13.690778125
2006,Summer,Temperate Australasia,meanMaxInt,1.8560888392857142
2006,Summer,Temperate Australasia,meanDuration,9.214285714285714
2006,Summer,Temperate Australasia,Number_Events,224
2006,Summer,Temperate Northern Atlantic,meanCumInt,33.99971281803543
2006,Summer,Temperate Northern Atlantic,meanMaxInt,2.90979384863124
2006,Summer,Temperate Northern Atlantic,meanDuration,13.102415458937198
2006,Summer,Temperate Northern Atlantic,Number_Events,3105
2006,Summer,Temperate Northern Pacific,meanCumInt,27.619137169603523
2006,Summer,Temperate Northern Pacific,meanMaxInt,2.726028414096916
2006,Summer,Temperate Northern Pacific,meanDuration,12.223568281938325
2006,Summer,Temperate Northern Pacific,Number_Events,1816
2006,Summer,Temperate South America,meanCumInt,17.20114211764706
2006,Summer,Temperate South America,meanMaxInt,1.6730108235294117
2006,Summer,Temperate South America,meanDuration,13.315294117647058
2006,Summer,Temperate South America,Number_Events,425
2006,Summer,Temperate Southern Africa,meanCumInt,24.150092063492064
2006,Summer,Temperate Southern Africa,meanMaxInt,2.4238761904761903
2006,Summer,Temperate Southern Africa,meanDuration,11.587301587301587
2006,Summer,Temperate Southern Africa,Number_Events,63
2006,Summer,Tropical Atlantic,meanCumInt,10.876130855855855
2006,Summer,Tropical Atlantic,meanMaxInt,1.5389468468468468
2006,Summer,Tropical Atlantic,meanDuration,8.527027027027026
2006,Summer,Tropical Atlantic,Number_Events,444
2006,Summer,Tropical Eastern Pacific,meanCumInt,14.138735359116023
2006,Summer,Tropical Eastern Pacific,meanMaxInt,1.750407182320442
2006,Summer,Tropical Eastern Pacific,meanDuration,9.243093922651934
2006,Summer,Tropical Eastern Pacific,Number_Events,181
2006,Summer,Western Indo-Pacific,meanCumInt,12.25741489932886
2006,Summer,Western Indo-Pacific,meanMaxInt,1.7243311409395974
2006,Summer,Western Indo-Pacific,meanDuration,8.386577181208054
2006,Summer,Western Indo-Pacific,Number_Events,745
2006,Winter,Arctic,meanCumInt,5.9916369305616985
2006,Winter,Arctic,meanMaxInt,0.5417500073713696
2006,Winter,Arctic,meanDuration,14.500958278048062
2006,Winter,Arctic,Number_Events,6783
2006,Winter,Central Indo-Pacific,meanCumInt,12.151605230769231
2006,Winter,Central Indo-Pacific,meanMaxInt,1.464530358974359
2006,Winter,Central Indo-Pacific,meanDuration,9.357948717948718
2006,Winter,Central Indo-Pacific,Number_Events,975
2006,Winter,Eastern Indo-Pacific,meanCumInt,10.366393406593406
2006,Winter,Eastern Indo-Pacific,meanMaxInt,1.2805824175824176
2006,Winter,Eastern Indo-Pacific,meanDuration,9.961538461538462
2006,Winter,Eastern Indo-Pacific,Number_Events,182
2006,Winter,Southern Ocean,meanCumInt,3.1170559023066486
2006,Winter,Southern Ocean,meanMaxInt,0.3646966078697422
2006,Winter,Southern Ocean,meanDuration,12.01763907734057
2006,Winter,Southern Ocean,Number_Events,737
2006,Winter,Temperate Australasia,meanCumInt,13.31508653846154
2006,Winter,Temperate Australasia,meanMaxInt,1.6620932692307693
2006,Winter,Temperate Australasia,meanDuration,9.442307692307692
2006,Winter,Temperate Australasia,Number_Events,104
